LAST SEEN   TYPE      REASON                         OBJECT                                     MESSAGE
25m         Warning   FailedToUpdateEndpointSlices   service/consul                             Error updating Endpoint Slices for Service kube-system/consul: node "ip-10-0-153-159.eu-west-3.compute.internal" not found
25m         Normal    Scheduled                      pod/coredns-9b5d74bfb-5fnw6                Successfully assigned kube-system/coredns-9b5d74bfb-5fnw6 to ip-10-0-140-164.eu-west-3.compute.internal
25m         Normal    Pulling                        pod/coredns-9b5d74bfb-5fnw6                Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/coredns:v1.8.4-eksbuild.1"
25m         Normal    Pulled                         pod/coredns-9b5d74bfb-5fnw6                Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/coredns:v1.8.4-eksbuild.1" in 3.370189934s
25m         Normal    Created                        pod/coredns-9b5d74bfb-5fnw6                Created container coredns
25m         Normal    Started                        pod/coredns-9b5d74bfb-5fnw6                Started container coredns
43m         Normal    Killing                        pod/coredns-9b5d74bfb-dd6h7                Stopping container coredns
43m         Warning   Unhealthy                      pod/coredns-9b5d74bfb-dd6h7                Readiness probe failed: Get "http://10.0.141.179:8080/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
43m         Warning   Unhealthy                      pod/coredns-9b5d74bfb-dd6h7                Liveness probe failed: Get "http://10.0.141.179:8080/health": dial tcp 10.0.141.179:8080: connect: no route to host
42m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-fqtwm                0/5 nodes are available: 5 node(s) were unschedulable.
42m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-fqtwm                0/4 nodes are available: 4 node(s) were unschedulable.
41m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-fqtwm                0/1 nodes are available: 1 node(s) were unschedulable.
36m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-fqtwm                no nodes available to schedule pods
35m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-fqtwm                0/1 nodes are available: 1 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
35m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-fqtwm                0/5 nodes are available: 5 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
35m         Normal    Scheduled                      pod/coredns-9b5d74bfb-fqtwm                Successfully assigned kube-system/coredns-9b5d74bfb-fqtwm to ip-10-0-138-183.eu-west-3.compute.internal
35m         Normal    Pulling                        pod/coredns-9b5d74bfb-fqtwm                Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/coredns:v1.8.4-eksbuild.1"
35m         Normal    Pulled                         pod/coredns-9b5d74bfb-fqtwm                Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/coredns:v1.8.4-eksbuild.1" in 1.158874732s
35m         Normal    Created                        pod/coredns-9b5d74bfb-fqtwm                Created container coredns
35m         Normal    Started                        pod/coredns-9b5d74bfb-fqtwm                Started container coredns
28m         Normal    ScaleDown                      pod/coredns-9b5d74bfb-fqtwm                deleting pod for node scale down
28m         Normal    Killing                        pod/coredns-9b5d74bfb-fqtwm                Stopping container coredns
42m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-hjqkx                0/5 nodes are available: 5 node(s) were unschedulable.
42m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-hjqkx                0/4 nodes are available: 4 node(s) were unschedulable.
41m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-hjqkx                0/1 nodes are available: 1 node(s) were unschedulable.
35m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-hjqkx                no nodes available to schedule pods
35m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-hjqkx                0/1 nodes are available: 1 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
35m         Warning   FailedScheduling               pod/coredns-9b5d74bfb-hjqkx                0/5 nodes are available: 5 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
35m         Normal    Scheduled                      pod/coredns-9b5d74bfb-hjqkx                Successfully assigned kube-system/coredns-9b5d74bfb-hjqkx to ip-10-0-149-119.eu-west-3.compute.internal
35m         Warning   FailedMount                    pod/coredns-9b5d74bfb-hjqkx                MountVolume.SetUp failed for volume "config-volume" : failed to sync configmap cache: timed out waiting for the condition
35m         Normal    Pulling                        pod/coredns-9b5d74bfb-hjqkx                Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/coredns:v1.8.4-eksbuild.1"
35m         Normal    Pulled                         pod/coredns-9b5d74bfb-hjqkx                Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/coredns:v1.8.4-eksbuild.1" in 1.261754356s
35m         Normal    Created                        pod/coredns-9b5d74bfb-hjqkx                Created container coredns
35m         Normal    Started                        pod/coredns-9b5d74bfb-hjqkx                Started container coredns
43m         Normal    Killing                        pod/coredns-9b5d74bfb-qvsbl                Stopping container coredns
28m         Normal    Scheduled                      pod/coredns-9b5d74bfb-z57r9                Successfully assigned kube-system/coredns-9b5d74bfb-z57r9 to ip-10-0-153-159.eu-west-3.compute.internal
28m         Normal    Pulling                        pod/coredns-9b5d74bfb-z57r9                Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/coredns:v1.8.4-eksbuild.1"
28m         Normal    Pulled                         pod/coredns-9b5d74bfb-z57r9                Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/coredns:v1.8.4-eksbuild.1" in 1.237390484s
28m         Normal    Created                        pod/coredns-9b5d74bfb-z57r9                Created container coredns
28m         Normal    Started                        pod/coredns-9b5d74bfb-z57r9                Started container coredns
26m         Warning   NodeNotReady                   pod/coredns-9b5d74bfb-z57r9                Node is not ready
25m         Normal    TaintManagerEviction           pod/coredns-9b5d74bfb-z57r9                Cancelling deletion of Pod kube-system/coredns-9b5d74bfb-z57r9
43m         Normal    SuccessfulCreate               replicaset/coredns-9b5d74bfb               Created pod: coredns-9b5d74bfb-fqtwm
43m         Normal    SuccessfulCreate               replicaset/coredns-9b5d74bfb               Created pod: coredns-9b5d74bfb-hjqkx
28m         Normal    SuccessfulCreate               replicaset/coredns-9b5d74bfb               Created pod: coredns-9b5d74bfb-z57r9
25m         Normal    SuccessfulCreate               replicaset/coredns-9b5d74bfb               Created pod: coredns-9b5d74bfb-5fnw6
34m         Normal    Scheduled                      pod/dashboard-7f7d79fd8b-l4bwx             Successfully assigned kube-system/dashboard-7f7d79fd8b-l4bwx to ip-10-0-147-29.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/dashboard-7f7d79fd8b-l4bwx             Pulling image "hub.simloudcorp.customers.simloud.com/kubernetesui/dashboard:v2.0.4"
33m         Normal    Pulled                         pod/dashboard-7f7d79fd8b-l4bwx             Successfully pulled image "hub.simloudcorp.customers.simloud.com/kubernetesui/dashboard:v2.0.4" in 33.858550556s
33m         Normal    Created                        pod/dashboard-7f7d79fd8b-l4bwx             Created container dashboard
33m         Normal    Started                        pod/dashboard-7f7d79fd8b-l4bwx             Started container dashboard
33m         Normal    Pulling                        pod/dashboard-7f7d79fd8b-l4bwx             Pulling image "hub.simloudcorp.customers.simloud.com/kubernetesui/metrics-scraper:v1.0.4"
33m         Normal    Pulled                         pod/dashboard-7f7d79fd8b-l4bwx             Successfully pulled image "hub.simloudcorp.customers.simloud.com/kubernetesui/metrics-scraper:v1.0.4" in 3.069155312s
33m         Normal    Created                        pod/dashboard-7f7d79fd8b-l4bwx             Created container dashboard-metrics-scraper
33m         Normal    Started                        pod/dashboard-7f7d79fd8b-l4bwx             Started container dashboard-metrics-scraper
44m         Normal    Killing                        pod/dashboard-7f7d79fd8b-vq9vq             Stopping container dashboard
44m         Normal    Killing                        pod/dashboard-7f7d79fd8b-vq9vq             Stopping container dashboard-metrics-scraper
44m         Normal    SuccessfulDelete               replicaset/dashboard-7f7d79fd8b            Deleted pod: dashboard-7f7d79fd8b-vq9vq
34m         Normal    SuccessfulCreate               replicaset/dashboard-7f7d79fd8b            Created pod: dashboard-7f7d79fd8b-l4bwx
34m         Normal    ScalingReplicaSet              deployment/dashboard                       Scaled up replica set dashboard-7f7d79fd8b to 1
44m         Normal    ScalingReplicaSet              deployment/dashboard                       Scaled down replica set dashboard-7f7d79fd8b to 0
52m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
34m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
34m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
34m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
34m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
34m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
33m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
33m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
33m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
33m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
33m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
25m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
44m         Normal    Killing                        pod/grafana-866fd74789-blpw6               Stopping container grafana
34m         Normal    Scheduled                      pod/grafana-866fd74789-wwl8c               Successfully assigned kube-system/grafana-866fd74789-wwl8c to ip-10-0-149-119.eu-west-3.compute.internal
34m         Warning   FailedMount                    pod/grafana-866fd74789-wwl8c               MountVolume.SetUp failed for volume "dashboards-bill" : failed to sync configmap cache: timed out waiting for the condition
34m         Warning   FailedMount                    pod/grafana-866fd74789-wwl8c               MountVolume.SetUp failed for volume "dashboards-cf" : failed to sync configmap cache: timed out waiting for the condition
34m         Warning   FailedMount                    pod/grafana-866fd74789-wwl8c               MountVolume.SetUp failed for volume "dashboards-ebs" : failed to sync configmap cache: timed out waiting for the condition
34m         Normal    SuccessfulAttachVolume         pod/grafana-866fd74789-wwl8c               AttachVolume.Attach succeeded for volume "pvc-14036003-c3f7-4cc0-8f73-6aee9ef78a8b"
34m         Normal    Pulling                        pod/grafana-866fd74789-wwl8c               Pulling image "hub.simloudcorp.customers.simloud.com/simloud/busybox/busybox:1.31.1"
34m         Normal    Pulled                         pod/grafana-866fd74789-wwl8c               Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/busybox/busybox:1.31.1" in 2.670840011s
34m         Normal    Created                        pod/grafana-866fd74789-wwl8c               Created container init-chown-data
34m         Normal    Started                        pod/grafana-866fd74789-wwl8c               Started container init-chown-data
34m         Normal    Pulling                        pod/grafana-866fd74789-wwl8c               Pulling image "hub.simloudcorp.customers.simloud.com/curlimages/curl:7.70.0"
34m         Normal    Pulled                         pod/grafana-866fd74789-wwl8c               Successfully pulled image "hub.simloudcorp.customers.simloud.com/curlimages/curl:7.70.0" in 4.630266783s
34m         Normal    Created                        pod/grafana-866fd74789-wwl8c               Created container download-dashboards
34m         Normal    Started                        pod/grafana-866fd74789-wwl8c               Started container download-dashboards
34m         Normal    Pulling                        pod/grafana-866fd74789-wwl8c               Pulling image "hub.simloudcorp.customers.simloud.com/grafana/grafana:7.2.0"
33m         Normal    Pulled                         pod/grafana-866fd74789-wwl8c               Successfully pulled image "hub.simloudcorp.customers.simloud.com/grafana/grafana:7.2.0" in 9.13680641s
33m         Normal    Created                        pod/grafana-866fd74789-wwl8c               Created container grafana
33m         Normal    Started                        pod/grafana-866fd74789-wwl8c               Started container grafana
44m         Normal    SuccessfulDelete               replicaset/grafana-866fd74789              Deleted pod: grafana-866fd74789-blpw6
34m         Normal    SuccessfulCreate               replicaset/grafana-866fd74789              Created pod: grafana-866fd74789-wwl8c
34m         Normal    ScalingReplicaSet              deployment/grafana                         Scaled up replica set grafana-866fd74789 to 1
44m         Normal    ScalingReplicaSet              deployment/grafana                         Scaled down replica set grafana-866fd74789 to 0
52m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
34m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
34m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
34m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
34m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
34m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
33m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
33m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
33m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
33m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
33m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
25m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
35m         Warning   FailedToUpdateEndpoint         endpoints/kube-dns                         Failed to update endpoint kube-system/kube-dns: Operation cannot be fulfilled on endpoints "kube-dns": the object has been modified; please apply your changes to the latest version and try again
35m         Normal    Scheduled                      pod/kube-proxy-879xr                       Successfully assigned kube-system/kube-proxy-879xr to ip-10-0-138-183.eu-west-3.compute.internal
35m         Normal    Pulling                        pod/kube-proxy-879xr                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
35m         Normal    Pulled                         pod/kube-proxy-879xr                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.585631542s
35m         Normal    Created                        pod/kube-proxy-879xr                       Created container kube-proxy
35m         Normal    Started                        pod/kube-proxy-879xr                       Started container kube-proxy
28m         Normal    ScaleDown                      pod/kube-proxy-879xr                       deleting pod for node scale down
28m         Normal    Killing                        pod/kube-proxy-879xr                       Stopping container kube-proxy
28m         Normal    Scheduled                      pod/kube-proxy-9bd4w                       Successfully assigned kube-system/kube-proxy-9bd4w to ip-10-0-138-183.eu-west-3.compute.internal
28m         Warning   FailedMount                    pod/kube-proxy-9bd4w                       MountVolume.SetUp failed for volume "kubeconfig" : failed to sync configmap cache: timed out waiting for the condition
28m         Normal    Pulled                         pod/kube-proxy-9bd4w                       Container image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" already present on machine
28m         Normal    Created                        pod/kube-proxy-9bd4w                       Created container kube-proxy
28m         Normal    Started                        pod/kube-proxy-9bd4w                       Started container kube-proxy
27m         Warning   NodeNotReady                   pod/kube-proxy-9bd4w                       Node is not ready
35m         Normal    Scheduled                      pod/kube-proxy-9h8qj                       Successfully assigned kube-system/kube-proxy-9h8qj to ip-10-0-153-159.eu-west-3.compute.internal
35m         Normal    Pulling                        pod/kube-proxy-9h8qj                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
35m         Normal    Pulled                         pod/kube-proxy-9h8qj                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 6.798389823s
35m         Normal    Created                        pod/kube-proxy-9h8qj                       Created container kube-proxy
35m         Normal    Started                        pod/kube-proxy-9h8qj                       Started container kube-proxy
26m         Warning   NodeNotReady                   pod/kube-proxy-9h8qj                       Node is not ready
26m         Normal    Scheduled                      pod/kube-proxy-hg72v                       Successfully assigned kube-system/kube-proxy-hg72v to ip-10-0-140-164.eu-west-3.compute.internal
26m         Normal    Pulling                        pod/kube-proxy-hg72v                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
26m         Normal    Pulled                         pod/kube-proxy-hg72v                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 6.015869149s
26m         Normal    Created                        pod/kube-proxy-hg72v                       Created container kube-proxy
26m         Normal    Started                        pod/kube-proxy-hg72v                       Started container kube-proxy
35m         Normal    Scheduled                      pod/kube-proxy-p4rkj                       Successfully assigned kube-system/kube-proxy-p4rkj to ip-10-0-149-119.eu-west-3.compute.internal
35m         Normal    Pulling                        pod/kube-proxy-p4rkj                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
35m         Normal    Pulled                         pod/kube-proxy-p4rkj                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.677490901s
35m         Normal    Created                        pod/kube-proxy-p4rkj                       Created container kube-proxy
35m         Normal    Started                        pod/kube-proxy-p4rkj                       Started container kube-proxy
35m         Normal    Scheduled                      pod/kube-proxy-p4xnx                       Successfully assigned kube-system/kube-proxy-p4xnx to ip-10-0-137-207.eu-west-3.compute.internal
35m         Normal    Pulling                        pod/kube-proxy-p4xnx                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
35m         Normal    Pulled                         pod/kube-proxy-p4xnx                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.970782358s
35m         Normal    Created                        pod/kube-proxy-p4xnx                       Created container kube-proxy
35m         Normal    Started                        pod/kube-proxy-p4xnx                       Started container kube-proxy
42m         Warning   NodeNotReady                   pod/kube-proxy-qq9pn                       Node is not ready
42m         Warning   NodeNotReady                   pod/kube-proxy-qxltv                       Node is not ready
42m         Warning   NodeNotReady                   pod/kube-proxy-r7bpj                       Node is not ready
53m         Normal    Scheduled                      pod/kube-proxy-xgzdf                       Successfully assigned kube-system/kube-proxy-xgzdf to ip-10-0-138-15.eu-west-3.compute.internal
53m         Normal    Pulling                        pod/kube-proxy-xgzdf                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
53m         Normal    Pulled                         pod/kube-proxy-xgzdf                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 6.252970012s
53m         Normal    Created                        pod/kube-proxy-xgzdf                       Created container kube-proxy
53m         Normal    Started                        pod/kube-proxy-xgzdf                       Started container kube-proxy
42m         Warning   NodeNotReady                   pod/kube-proxy-xgzdf                       Node is not ready
35m         Normal    Scheduled                      pod/kube-proxy-xzttc                       Successfully assigned kube-system/kube-proxy-xzttc to ip-10-0-147-29.eu-west-3.compute.internal
35m         Normal    Pulling                        pod/kube-proxy-xzttc                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
35m         Normal    Pulled                         pod/kube-proxy-xzttc                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.740685535s
35m         Normal    Created                        pod/kube-proxy-xzttc                       Created container kube-proxy
35m         Normal    Started                        pod/kube-proxy-xzttc                       Started container kube-proxy
42m         Warning   NodeNotReady                   pod/kube-proxy-zzfpc                       Node is not ready
53m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-xgzdf
35m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-9h8qj
35m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-879xr
35m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-p4xnx
35m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-p4rkj
35m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-xzttc
28m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-9bd4w
26m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-hg72v
42m         Warning   FailedScheduling               pod/kubed-99fcf69f9-7vqlm                  0/5 nodes are available: 5 node(s) were unschedulable.
42m         Warning   FailedScheduling               pod/kubed-99fcf69f9-7vqlm                  0/4 nodes are available: 4 node(s) were unschedulable.
41m         Warning   FailedScheduling               pod/kubed-99fcf69f9-7vqlm                  0/1 nodes are available: 1 node(s) were unschedulable.
36m         Warning   FailedScheduling               pod/kubed-99fcf69f9-7vqlm                  no nodes available to schedule pods
35m         Warning   FailedScheduling               pod/kubed-99fcf69f9-7vqlm                  0/1 nodes are available: 1 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
35m         Warning   FailedScheduling               pod/kubed-99fcf69f9-7vqlm                  0/5 nodes are available: 5 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
35m         Normal    Scheduled                      pod/kubed-99fcf69f9-7vqlm                  Successfully assigned kube-system/kubed-99fcf69f9-7vqlm to ip-10-0-147-29.eu-west-3.compute.internal
35m         Warning   FailedMount                    pod/kubed-99fcf69f9-7vqlm                  MountVolume.SetUp failed for volume "config" : failed to sync secret cache: timed out waiting for the condition
35m         Normal    Pulling                        pod/kubed-99fcf69f9-7vqlm                  Pulling image "appscode/kubed:v0.12.0"
34m         Normal    Pulled                         pod/kubed-99fcf69f9-7vqlm                  Successfully pulled image "appscode/kubed:v0.12.0" in 3.65540781s
34m         Normal    Created                        pod/kubed-99fcf69f9-7vqlm                  Created container kubed
34m         Normal    Started                        pod/kubed-99fcf69f9-7vqlm                  Started container kubed
43m         Normal    Killing                        pod/kubed-99fcf69f9-9qtpt                  Stopping container kubed
43m         Normal    SuccessfulCreate               replicaset/kubed-99fcf69f9                 Created pod: kubed-99fcf69f9-7vqlm
55m         Warning   Unhealthy                      pod/metrics-server-645499f5cf-j5t2c        Liveness probe failed: Get "https://10.0.128.179:8443/healthz": net/http: request canceled (Client.Timeout exceeded while awaiting headers)
55m         Warning   Unhealthy                      pod/metrics-server-645499f5cf-j5t2c        Readiness probe failed: Get "https://10.0.128.179:8443/healthz": net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)
44m         Normal    Killing                        pod/metrics-server-645499f5cf-j5t2c        Stopping container metrics-server
28m         Normal    Scheduled                      pod/metrics-server-645499f5cf-pd2hx        Successfully assigned kube-system/metrics-server-645499f5cf-pd2hx to ip-10-0-149-119.eu-west-3.compute.internal
28m         Normal    Pulling                        pod/metrics-server-645499f5cf-pd2hx        Pulling image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0"
28m         Normal    Pulled                         pod/metrics-server-645499f5cf-pd2hx        Successfully pulled image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0" in 3.314759819s
28m         Normal    Created                        pod/metrics-server-645499f5cf-pd2hx        Created container metrics-server
28m         Normal    Started                        pod/metrics-server-645499f5cf-pd2hx        Started container metrics-server
34m         Normal    Scheduled                      pod/metrics-server-645499f5cf-vz98f        Successfully assigned kube-system/metrics-server-645499f5cf-vz98f to ip-10-0-138-183.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/metrics-server-645499f5cf-vz98f        Pulling image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0"
34m         Normal    Pulled                         pod/metrics-server-645499f5cf-vz98f        Successfully pulled image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0" in 13.0019187s
34m         Normal    Created                        pod/metrics-server-645499f5cf-vz98f        Created container metrics-server
34m         Normal    Started                        pod/metrics-server-645499f5cf-vz98f        Started container metrics-server
28m         Normal    ScaleDown                      pod/metrics-server-645499f5cf-vz98f        deleting pod for node scale down
28m         Normal    Killing                        pod/metrics-server-645499f5cf-vz98f        Stopping container metrics-server
44m         Normal    SuccessfulDelete               replicaset/metrics-server-645499f5cf       Deleted pod: metrics-server-645499f5cf-j5t2c
34m         Normal    SuccessfulCreate               replicaset/metrics-server-645499f5cf       Created pod: metrics-server-645499f5cf-vz98f
28m         Normal    SuccessfulCreate               replicaset/metrics-server-645499f5cf       Created pod: metrics-server-645499f5cf-pd2hx
34m         Normal    ScalingReplicaSet              deployment/metrics-server                  Scaled up replica set metrics-server-645499f5cf to 1
44m         Normal    ScalingReplicaSet              deployment/metrics-server                  Scaled down replica set metrics-server-645499f5cf to 0
44m         Normal    Killing                        pod/vault-0                                Stopping container vault
44m         Warning   Unhealthy                      pod/vault-0                                Readiness probe failed:
34m         Normal    Scheduled                      pod/vault-0                                Successfully assigned kube-system/vault-0 to ip-10-0-147-29.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/vault-0                                Pulling image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1"
33m         Normal    Pulled                         pod/vault-0                                Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" in 45.477473907s
33m         Normal    Created                        pod/vault-0                                Created container vault
33m         Normal    Started                        pod/vault-0                                Started container vault
26m         Warning   Unhealthy                      pod/vault-0                                Readiness probe failed:
44m         Normal    Killing                        pod/vault-1                                Stopping container vault
44m         Warning   Unhealthy                      pod/vault-1                                Readiness probe failed: Error checking leader status: Error making API request.

URL: GET http://127.0.0.1:8200/v1/sys/leader
Code: 500. Errors:

* Unexpected response code: 500
34m         Normal    Scheduled                      pod/vault-1                                    Successfully assigned kube-system/vault-1 to ip-10-0-137-207.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/vault-1                                    Pulling image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1"
33m         Normal    Pulled                         pod/vault-1                                    Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" in 41.207316424s
33m         Normal    Created                        pod/vault-1                                    Created container vault
33m         Normal    Started                        pod/vault-1                                    Started container vault
14m         Warning   Unhealthy                      pod/vault-1                                    Readiness probe failed:
34m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-b282n      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-b282n to ip-10-0-138-183.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-b282n      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
34m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-b282n      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 11.715471566s
34m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-b282n      Created container sidecar-injector
34m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-b282n      Started container sidecar-injector
34m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-b282n      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
33m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-b282n      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 15.322320063s
33m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-b282n      Created container leader-elector
33m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-b282n      Started container leader-elector
28m         Normal    ScaleDown                      pod/vault-agent-injector-57d87ff44f-b282n      deleting pod for node scale down
28m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-b282n      Stopping container sidecar-injector
28m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-b282n      Stopping container leader-elector
28m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-b282n      Liveness probe failed: Get "https://10.0.136.173:8080/health/ready": dial tcp 10.0.136.173:8080: connect: connection refused
28m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-b282n      Readiness probe failed: Get "https://10.0.136.173:8080/health/ready": dial tcp 10.0.136.173:8080: connect: connection refused
28m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-fd7k6      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-fd7k6 to ip-10-0-149-119.eu-west-3.compute.internal
