LAST SEEN   TYPE      REASON                         OBJECT                                                  MESSAGE
35m         Normal    Starting                       node/ip-10-0-138-183.eu-west-3.compute.internal         Starting kubelet.
35m         Normal    NodeHasSufficientMemory        node/ip-10-0-138-183.eu-west-3.compute.internal         Node ip-10-0-138-183.eu-west-3.compute.internal status is now: NodeHasSufficientMemory
35m         Normal    NodeHasNoDiskPressure          node/ip-10-0-138-183.eu-west-3.compute.internal         Node ip-10-0-138-183.eu-west-3.compute.internal status is now: NodeHasNoDiskPressure
35m         Normal    NodeHasSufficientPID           node/ip-10-0-138-183.eu-west-3.compute.internal         Node ip-10-0-138-183.eu-west-3.compute.internal status is now: NodeHasSufficientPID
35m         Normal    NodeAllocatableEnforced        node/ip-10-0-138-183.eu-west-3.compute.internal         Updated Node Allocatable limit across pods
35m         Normal    RegisteredNode                 node/ip-10-0-138-183.eu-west-3.compute.internal         Node ip-10-0-138-183.eu-west-3.compute.internal event: Registered Node ip-10-0-138-183.eu-west-3.compute.internal in Controller
35m         Normal    Starting                       node/ip-10-0-138-183.eu-west-3.compute.internal         Starting kube-proxy.
35m         Normal    NodeReady                      node/ip-10-0-138-183.eu-west-3.compute.internal         Node ip-10-0-138-183.eu-west-3.compute.internal status is now: NodeReady
28m         Normal    ScaleDown                      node/ip-10-0-138-183.eu-west-3.compute.internal         marked the node as toBeDeleted/unschedulable
28m         Normal    Starting                       node/ip-10-0-138-183.eu-west-3.compute.internal         Starting kube-proxy.
27m         Normal    NodeNotReady                   node/ip-10-0-138-183.eu-west-3.compute.internal         Node ip-10-0-138-183.eu-west-3.compute.internal status is now: NodeNotReady
26m         Normal    DeletingNode                   node/ip-10-0-138-183.eu-west-3.compute.internal         Deleting node ip-10-0-138-183.eu-west-3.compute.internal because it does not exist in the cloud provider
26m         Normal    RemovingNode                   node/ip-10-0-138-183.eu-west-3.compute.internal         Node ip-10-0-138-183.eu-west-3.compute.internal event: Removing Node ip-10-0-138-183.eu-west-3.compute.internal from Controller
26m         Normal    Starting                       node/ip-10-0-140-164.eu-west-3.compute.internal         Starting kubelet.
26m         Normal    NodeHasSufficientMemory        node/ip-10-0-140-164.eu-west-3.compute.internal         Node ip-10-0-140-164.eu-west-3.compute.internal status is now: NodeHasSufficientMemory
26m         Normal    NodeHasNoDiskPressure          node/ip-10-0-140-164.eu-west-3.compute.internal         Node ip-10-0-140-164.eu-west-3.compute.internal status is now: NodeHasNoDiskPressure
26m         Normal    NodeHasSufficientPID           node/ip-10-0-140-164.eu-west-3.compute.internal         Node ip-10-0-140-164.eu-west-3.compute.internal status is now: NodeHasSufficientPID
26m         Normal    NodeAllocatableEnforced        node/ip-10-0-140-164.eu-west-3.compute.internal         Updated Node Allocatable limit across pods
26m         Normal    RegisteredNode                 node/ip-10-0-140-164.eu-west-3.compute.internal         Node ip-10-0-140-164.eu-west-3.compute.internal event: Registered Node ip-10-0-140-164.eu-west-3.compute.internal in Controller
26m         Normal    Starting                       node/ip-10-0-140-164.eu-west-3.compute.internal         Starting kube-proxy.
26m         Normal    NodeReady                      node/ip-10-0-140-164.eu-west-3.compute.internal         Node ip-10-0-140-164.eu-west-3.compute.internal status is now: NodeReady
44m         Normal    NodeNotSchedulable             node/ip-10-0-145-161.eu-west-3.compute.internal         Node ip-10-0-145-161.eu-west-3.compute.internal status is now: NodeNotSchedulable
42m         Normal    NodeNotReady                   node/ip-10-0-145-161.eu-west-3.compute.internal         Node ip-10-0-145-161.eu-west-3.compute.internal status is now: NodeNotReady
42m         Normal    DeletingNode                   node/ip-10-0-145-161.eu-west-3.compute.internal         Deleting node ip-10-0-145-161.eu-west-3.compute.internal because it does not exist in the cloud provider
41m         Normal    RemovingNode                   node/ip-10-0-145-161.eu-west-3.compute.internal         Node ip-10-0-145-161.eu-west-3.compute.internal event: Removing Node ip-10-0-145-161.eu-west-3.compute.internal from Controller
35m         Normal    Starting                       node/ip-10-0-147-29.eu-west-3.compute.internal          Starting kubelet.
35m         Normal    NodeHasSufficientMemory        node/ip-10-0-147-29.eu-west-3.compute.internal          Node ip-10-0-147-29.eu-west-3.compute.internal status is now: NodeHasSufficientMemory
35m         Normal    NodeHasNoDiskPressure          node/ip-10-0-147-29.eu-west-3.compute.internal          Node ip-10-0-147-29.eu-west-3.compute.internal status is now: NodeHasNoDiskPressure
35m         Normal    NodeHasSufficientPID           node/ip-10-0-147-29.eu-west-3.compute.internal          Node ip-10-0-147-29.eu-west-3.compute.internal status is now: NodeHasSufficientPID
35m         Normal    NodeAllocatableEnforced        node/ip-10-0-147-29.eu-west-3.compute.internal          Updated Node Allocatable limit across pods
35m         Normal    RegisteredNode                 node/ip-10-0-147-29.eu-west-3.compute.internal          Node ip-10-0-147-29.eu-west-3.compute.internal event: Registered Node ip-10-0-147-29.eu-west-3.compute.internal in Controller
35m         Normal    Starting                       node/ip-10-0-147-29.eu-west-3.compute.internal          Starting kube-proxy.
35m         Normal    NodeReady                      node/ip-10-0-147-29.eu-west-3.compute.internal          Node ip-10-0-147-29.eu-west-3.compute.internal status is now: NodeReady
43m         Normal    NodeNotSchedulable             node/ip-10-0-148-248.eu-west-3.compute.internal         Node ip-10-0-148-248.eu-west-3.compute.internal status is now: NodeNotSchedulable
41m         Normal    NodeNotReady                   node/ip-10-0-148-248.eu-west-3.compute.internal         Node ip-10-0-148-248.eu-west-3.compute.internal status is now: NodeNotReady
41m         Normal    DeletingNode                   node/ip-10-0-148-248.eu-west-3.compute.internal         Deleting node ip-10-0-148-248.eu-west-3.compute.internal because it does not exist in the cloud provider
40m         Normal    RemovingNode                   node/ip-10-0-148-248.eu-west-3.compute.internal         Node ip-10-0-148-248.eu-west-3.compute.internal event: Removing Node ip-10-0-148-248.eu-west-3.compute.internal from Controller
35m         Normal    Starting                       node/ip-10-0-149-119.eu-west-3.compute.internal         Starting kubelet.
35m         Normal    NodeHasSufficientMemory        node/ip-10-0-149-119.eu-west-3.compute.internal         Node ip-10-0-149-119.eu-west-3.compute.internal status is now: NodeHasSufficientMemory
35m         Normal    NodeHasNoDiskPressure          node/ip-10-0-149-119.eu-west-3.compute.internal         Node ip-10-0-149-119.eu-west-3.compute.internal status is now: NodeHasNoDiskPressure
35m         Normal    NodeHasSufficientPID           node/ip-10-0-149-119.eu-west-3.compute.internal         Node ip-10-0-149-119.eu-west-3.compute.internal status is now: NodeHasSufficientPID
35m         Normal    NodeAllocatableEnforced        node/ip-10-0-149-119.eu-west-3.compute.internal         Updated Node Allocatable limit across pods
35m         Normal    RegisteredNode                 node/ip-10-0-149-119.eu-west-3.compute.internal         Node ip-10-0-149-119.eu-west-3.compute.internal event: Registered Node ip-10-0-149-119.eu-west-3.compute.internal in Controller
35m         Normal    Starting                       node/ip-10-0-149-119.eu-west-3.compute.internal         Starting kube-proxy.
35m         Normal    NodeReady                      node/ip-10-0-149-119.eu-west-3.compute.internal         Node ip-10-0-149-119.eu-west-3.compute.internal status is now: NodeReady
35m         Normal    Starting                       node/ip-10-0-153-159.eu-west-3.compute.internal         Starting kubelet.
35m         Normal    NodeHasSufficientMemory        node/ip-10-0-153-159.eu-west-3.compute.internal         Node ip-10-0-153-159.eu-west-3.compute.internal status is now: NodeHasSufficientMemory
35m         Normal    NodeHasNoDiskPressure          node/ip-10-0-153-159.eu-west-3.compute.internal         Node ip-10-0-153-159.eu-west-3.compute.internal status is now: NodeHasNoDiskPressure
35m         Normal    NodeHasSufficientPID           node/ip-10-0-153-159.eu-west-3.compute.internal         Node ip-10-0-153-159.eu-west-3.compute.internal status is now: NodeHasSufficientPID
35m         Normal    NodeAllocatableEnforced        node/ip-10-0-153-159.eu-west-3.compute.internal         Updated Node Allocatable limit across pods
35m         Normal    RegisteredNode                 node/ip-10-0-153-159.eu-west-3.compute.internal         Node ip-10-0-153-159.eu-west-3.compute.internal event: Registered Node ip-10-0-153-159.eu-west-3.compute.internal in Controller
35m         Normal    Starting                       node/ip-10-0-153-159.eu-west-3.compute.internal         Starting kube-proxy.
35m         Normal    NodeReady                      node/ip-10-0-153-159.eu-west-3.compute.internal         Node ip-10-0-153-159.eu-west-3.compute.internal status is now: NodeReady
26m         Normal    NodeNotReady                   node/ip-10-0-153-159.eu-west-3.compute.internal         Node ip-10-0-153-159.eu-west-3.compute.internal status is now: NodeNotReady
26m         Normal    DeletingNode                   node/ip-10-0-153-159.eu-west-3.compute.internal         Deleting node ip-10-0-153-159.eu-west-3.compute.internal because it does not exist in the cloud provider
26m         Normal    RemovingNode                   node/ip-10-0-153-159.eu-west-3.compute.internal         Node ip-10-0-153-159.eu-west-3.compute.internal event: Removing Node ip-10-0-153-159.eu-west-3.compute.internal from Controller
33m         Normal    Scheduled                      pod/jenkins-77f6575f9f-56ct6                            Successfully assigned default/jenkins-77f6575f9f-56ct6 to ip-10-0-137-207.eu-west-3.compute.internal
33m         Normal    SuccessfulAttachVolume         pod/jenkins-77f6575f9f-56ct6                            AttachVolume.Attach succeeded for volume "pvc-8a8f4fdc-c113-4f8e-9e43-60dd25438019"
33m         Normal    Pulled                         pod/jenkins-77f6575f9f-56ct6                            Container image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" already present on machine
33m         Normal    Created                        pod/jenkins-77f6575f9f-56ct6                            Created container vault-agent-init
33m         Normal    Started                        pod/jenkins-77f6575f9f-56ct6                            Started container vault-agent-init
33m         Normal    Pulling                        pod/jenkins-77f6575f9f-56ct6                            Pulling image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396"
32m         Normal    Pulled                         pod/jenkins-77f6575f9f-56ct6                            Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396" in 45.12285571s
32m         Normal    Created                        pod/jenkins-77f6575f9f-56ct6                            Created container copy-default-config
32m         Normal    Started                        pod/jenkins-77f6575f9f-56ct6                            Started container copy-default-config
32m         Normal    Pulled                         pod/jenkins-77f6575f9f-56ct6                            Container image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396" already present on machine
32m         Normal    Created                        pod/jenkins-77f6575f9f-56ct6                            Created container jenkins
32m         Normal    Started                        pod/jenkins-77f6575f9f-56ct6                            Started container jenkins
32m         Normal    Pulled                         pod/jenkins-77f6575f9f-56ct6                            Container image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" already present on machine
32m         Normal    Created                        pod/jenkins-77f6575f9f-56ct6                            Created container vault-agent
32m         Normal    Started                        pod/jenkins-77f6575f9f-56ct6                            Started container vault-agent
43m         Normal    Killing                        pod/jenkins-77f6575f9f-t64x8                            Stopping container vault-agent
43m         Normal    Killing                        pod/jenkins-77f6575f9f-t64x8                            Stopping container jenkins
43m         Normal    SuccessfulDelete               replicaset/jenkins-77f6575f9f                           Deleted pod: jenkins-77f6575f9f-t64x8
33m         Normal    SuccessfulCreate               replicaset/jenkins-77f6575f9f                           Created pod: jenkins-77f6575f9f-56ct6
5m17s       Normal    NoPods                         poddisruptionbudget/jenkins-slave-pdb                   No matching pods found
33m         Normal    ScalingReplicaSet              deployment/jenkins                                      Scaled up replica set jenkins-77f6575f9f to 1
43m         Normal    ScalingReplicaSet              deployment/jenkins                                      Scaled down replica set jenkins-77f6575f9f to 0
52m         Normal    CREATE                         ingress/jenkins                                         Ingress default/jenkins
34m         Normal    CREATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    CREATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    CREATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    CREATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    CREATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    UPDATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    UPDATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    UPDATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    UPDATE                         ingress/jenkins                                         Ingress default/jenkins
33m         Normal    UPDATE                         ingress/jenkins                                         Ingress default/jenkins
25m         Normal    CREATE                         ingress/jenkins                                         Ingress default/jenkins
52m         Normal    CREATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
34m         Normal    CREATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    CREATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    CREATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    CREATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    CREATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    UPDATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    UPDATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    UPDATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    UPDATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
33m         Normal    UPDATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
25m         Normal    CREATE                         ingress/lambda-service-1                                Ingress default/lambda-service-1
52m         Normal    CREATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
34m         Normal    CREATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    CREATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    CREATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    CREATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    CREATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    UPDATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    UPDATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    UPDATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    UPDATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
33m         Normal    UPDATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
25m         Normal    CREATE                         ingress/lambda-service-2                                Ingress default/lambda-service-2
50m         Normal    Scheduled                      pod/micro-service1-78f69f474f-pg99l                     Successfully assigned default/micro-service1-78f69f474f-pg99l to ip-10-0-148-248.eu-west-3.compute.internal
50m         Normal    Pulling                        pod/micro-service1-78f69f474f-pg99l                     Pulling image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service1:15"
50m         Normal    Pulled                         pod/micro-service1-78f69f474f-pg99l                     Successfully pulled image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service1:15" in 8.031879521s
50m         Normal    Created                        pod/micro-service1-78f69f474f-pg99l                     Created container micro-service1
50m         Normal    Started                        pod/micro-service1-78f69f474f-pg99l                     Started container micro-service1
44m         Normal    Killing                        pod/micro-service1-78f69f474f-pg99l                     Stopping container micro-service1
34m         Normal    Scheduled                      pod/micro-service1-78f69f474f-rvrct                     Successfully assigned default/micro-service1-78f69f474f-rvrct to ip-10-0-153-159.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/micro-service1-78f69f474f-rvrct                     Pulling image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service1:15"
34m         Normal    Pulled                         pod/micro-service1-78f69f474f-rvrct                     Successfully pulled image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service1:15" in 14.624037582s
34m         Normal    Created                        pod/micro-service1-78f69f474f-rvrct                     Created container micro-service1
34m         Normal    Started                        pod/micro-service1-78f69f474f-rvrct                     Started container micro-service1
26m         Warning   NodeNotReady                   pod/micro-service1-78f69f474f-rvrct                     Node is not ready
25m         Normal    TaintManagerEviction           pod/micro-service1-78f69f474f-rvrct                     Cancelling deletion of Pod default/micro-service1-78f69f474f-rvrct
25m         Normal    Scheduled                      pod/micro-service1-78f69f474f-rvvzr                     Successfully assigned default/micro-service1-78f69f474f-rvvzr to ip-10-0-140-164.eu-west-3.compute.internal
25m         Normal    Pulling                        pod/micro-service1-78f69f474f-rvvzr                     Pulling image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service1:15"
24m         Normal    Pulled                         pod/micro-service1-78f69f474f-rvvzr                     Successfully pulled image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service1:15" in 15.556991195s
24m         Normal    Created                        pod/micro-service1-78f69f474f-rvvzr                     Created container micro-service1
24m         Normal    Started                        pod/micro-service1-78f69f474f-rvvzr                     Started container micro-service1
5m33s       Normal    Killing                        pod/micro-service1-78f69f474f-rvvzr                     Stopping container micro-service1
50m         Normal    SuccessfulCreate               replicaset/micro-service1-78f69f474f                    Created pod: micro-service1-78f69f474f-pg99l
44m         Normal    SuccessfulDelete               replicaset/micro-service1-78f69f474f                    Deleted pod: micro-service1-78f69f474f-pg99l
34m         Normal    SuccessfulCreate               replicaset/micro-service1-78f69f474f                    Created pod: micro-service1-78f69f474f-rvrct
25m         Normal    SuccessfulCreate               replicaset/micro-service1-78f69f474f                    Created pod: micro-service1-78f69f474f-rvvzr
50m         Normal    Killing                        pod/micro-service1-8494c479cf-86fsj                     Stopping container micro-service1
50m         Normal    SuccessfulDelete               replicaset/micro-service1-8494c479cf                    Deleted pod: micro-service1-8494c479cf-86fsj
25m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service1                  failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
25m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service1                  invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
50m         Normal    ScalingReplicaSet              deployment/micro-service1                               Scaled down replica set micro-service1-8494c479cf to 0
27m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service1                  failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
27m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service1                  invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
49m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service1                  failed to get cpu utilization: did not receive metrics for any ready pods
49m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service1                  invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: did not receive metrics for any ready pods
52m         Normal    CREATE                         ingress/micro-service1                                  Ingress default/micro-service1
34m         Normal    ScalingReplicaSet              deployment/micro-service1                               Scaled up replica set micro-service1-78f69f474f to 1
44m         Normal    ScalingReplicaSet              deployment/micro-service1                               Scaled down replica set micro-service1-78f69f474f to 0
34m         Normal    CREATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    CREATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    CREATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    CREATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    CREATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    UPDATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    UPDATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    UPDATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    UPDATE                         ingress/micro-service1                                  Ingress default/micro-service1
33m         Normal    UPDATE                         ingress/micro-service1                                  Ingress default/micro-service1
25m         Normal    CREATE                         ingress/micro-service1                                  Ingress default/micro-service1
5m34s       Normal    DELETE                         ingress/micro-service1                                  Ingress default/micro-service1
5m34s       Normal    DELETE                         ingress/micro-service1                                  Ingress default/micro-service1
5m34s       Normal    DELETE                         ingress/micro-service1                                  Ingress default/micro-service1
5m34s       Normal    DELETE                         ingress/micro-service1                                  Ingress default/micro-service1
51m         Normal    Killing                        pod/micro-service2-7b674b4778-2wm2x                     Stopping container micro-service2
51m         Warning   FailedPreStopHook              pod/micro-service2-7b674b4778-2wm2x                     Exec lifecycle hook ([echo "ok"]) for Container "micro-service2" in Pod "micro-service2-7b674b4778-2wm2x_default(0bb995da-143e-4eb4-bbb6-dab5901e4056)" failed - error: command 'echo "ok"' exited with 126: , message: "OCI runtime exec failed: exec failed: unable to start container process: exec: \"echo \\\"ok\\\"\": executable file not found in $PATH: unknown\r\n"
51m         Warning   Unhealthy                      pod/micro-service2-7b674b4778-2wm2x                     Readiness probe failed: OCI runtime exec failed: exec failed: unable to start container process: error executing setns process: exit status 1: unknown
51m         Normal    SuccessfulDelete               replicaset/micro-service2-7b674b4778                    Deleted pod: micro-service2-7b674b4778-2wm2x
34m         Normal    Scheduled                      pod/micro-service2-f75485c44-p2d7x                      Successfully assigned default/micro-service2-f75485c44-p2d7x to ip-10-0-149-119.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/micro-service2-f75485c44-p2d7x                      Pulling image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service2:16"
34m         Normal    Pulled                         pod/micro-service2-f75485c44-p2d7x                      Successfully pulled image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service2:16" in 19.333144364s
34m         Normal    Created                        pod/micro-service2-f75485c44-p2d7x                      Created container micro-service2
34m         Normal    Started                        pod/micro-service2-f75485c44-p2d7x                      Started container micro-service2
5m28s       Normal    Killing                        pod/micro-service2-f75485c44-p2d7x                      Stopping container micro-service2
5m28s       Warning   FailedPreStopHook              pod/micro-service2-f75485c44-p2d7x                      Exec lifecycle hook ([echo "ok"]) for Container "micro-service2" in Pod "micro-service2-f75485c44-p2d7x_default(e362c801-1f27-40eb-904c-dd03d3b936d1)" failed - error: command 'echo "ok"' exited with 126: , message: "OCI runtime exec failed: exec failed: unable to start container process: exec: \"echo \\\"ok\\\"\": executable file not found in $PATH: unknown\r\n"
5m27s       Warning   Unhealthy                      pod/micro-service2-f75485c44-p2d7x                      Readiness probe errored: rpc error: code = Unknown desc = container not running (933dc2f886c8042f4a7510f0d4c1d44c26a47a95bda1d4c931f69b028656e6ac)
5m26s       Warning   Unhealthy                      pod/micro-service2-f75485c44-p2d7x                      Liveness probe failed: dial tcp 10.0.157.206:8080: i/o timeout
51m         Normal    Scheduled                      pod/micro-service2-f75485c44-wbxzz                      Successfully assigned default/micro-service2-f75485c44-wbxzz to ip-10-0-145-161.eu-west-3.compute.internal
51m         Normal    Pulling                        pod/micro-service2-f75485c44-wbxzz                      Pulling image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service2:16"
51m         Normal    Pulled                         pod/micro-service2-f75485c44-wbxzz                      Successfully pulled image "322219090568.dkr.ecr.eu-west-3.amazonaws.com/srn/deployment/3bf18cb2-2f1e-45a0-92f5-1da57c3b36b0/micro-service2:16" in 7.917580735s
51m         Normal    Created                        pod/micro-service2-f75485c44-wbxzz                      Created container micro-service2
51m         Normal    Started                        pod/micro-service2-f75485c44-wbxzz                      Started container micro-service2
44m         Normal    Killing                        pod/micro-service2-f75485c44-wbxzz                      Stopping container micro-service2
44m         Warning   FailedPreStopHook              pod/micro-service2-f75485c44-wbxzz                      Exec lifecycle hook ([echo "ok"]) for Container "micro-service2" in Pod "micro-service2-f75485c44-wbxzz_default(3620dbba-dcca-4787-a223-e11b4d669236)" failed - error: command 'echo "ok"' exited with 126: , message: "OCI runtime exec failed: exec failed: unable to start container process: exec: \"echo \\\"ok\\\"\": executable file not found in $PATH: unknown\r\n"
51m         Normal    SuccessfulCreate               replicaset/micro-service2-f75485c44                     Created pod: micro-service2-f75485c44-wbxzz
44m         Normal    SuccessfulDelete               replicaset/micro-service2-f75485c44                     Deleted pod: micro-service2-f75485c44-wbxzz
34m         Normal    SuccessfulCreate               replicaset/micro-service2-f75485c44                     Created pod: micro-service2-f75485c44-p2d7x
33m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service2                  failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
33m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service2                  invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
51m         Normal    ScalingReplicaSet              deployment/micro-service2                               Scaled down replica set micro-service2-7b674b4778 to 0
27m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service2                  failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
27m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service2                  invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
52m         Normal    CREATE                         ingress/micro-service2                                  Ingress default/micro-service2
34m         Normal    ScalingReplicaSet              deployment/micro-service2                               Scaled up replica set micro-service2-f75485c44 to 1
44m         Normal    ScalingReplicaSet              deployment/micro-service2                               Scaled down replica set micro-service2-f75485c44 to 0
34m         Normal    CREATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    CREATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    CREATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    CREATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    CREATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    UPDATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    UPDATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    UPDATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    UPDATE                         ingress/micro-service2                                  Ingress default/micro-service2
33m         Normal    UPDATE                         ingress/micro-service2                                  Ingress default/micro-service2
25m         Normal    CREATE                         ingress/micro-service2                                  Ingress default/micro-service2
5m28s       Normal    DELETE                         ingress/micro-service2                                  Ingress default/micro-service2
5m28s       Normal    DELETE                         ingress/micro-service2                                  Ingress default/micro-service2
5m28s       Normal    DELETE                         ingress/micro-service2                                  Ingress default/micro-service2
5m28s       Normal    DELETE                         ingress/micro-service2                                  Ingress default/micro-service2
