LAST SEEN   TYPE      REASON                         OBJECT                                     MESSAGE
38m         Normal    Scheduled                      pod/dashboard-7f7d79fd8b-kldqr             Successfully assigned kube-system/dashboard-7f7d79fd8b-kldqr to ip-10-0-151-108.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/dashboard-7f7d79fd8b-kldqr             Pulling image "hub.simloudcorp.customers.simloud.com/kubernetesui/dashboard:v2.0.4"
38m         Normal    Pulled                         pod/dashboard-7f7d79fd8b-kldqr             Successfully pulled image "hub.simloudcorp.customers.simloud.com/kubernetesui/dashboard:v2.0.4" in 19.188655465s
38m         Normal    Created                        pod/dashboard-7f7d79fd8b-kldqr             Created container dashboard
38m         Normal    Started                        pod/dashboard-7f7d79fd8b-kldqr             Started container dashboard
38m         Normal    Pulling                        pod/dashboard-7f7d79fd8b-kldqr             Pulling image "hub.simloudcorp.customers.simloud.com/kubernetesui/metrics-scraper:v1.0.4"
38m         Normal    Pulled                         pod/dashboard-7f7d79fd8b-kldqr             Successfully pulled image "hub.simloudcorp.customers.simloud.com/kubernetesui/metrics-scraper:v1.0.4" in 5.563566002s
38m         Normal    Created                        pod/dashboard-7f7d79fd8b-kldqr             Created container dashboard-metrics-scraper
38m         Normal    Started                        pod/dashboard-7f7d79fd8b-kldqr             Started container dashboard-metrics-scraper
48m         Normal    Killing                        pod/dashboard-7f7d79fd8b-mkj5g             Stopping container dashboard-metrics-scraper
48m         Normal    Killing                        pod/dashboard-7f7d79fd8b-mkj5g             Stopping container dashboard
48m         Normal    SuccessfulDelete               replicaset/dashboard-7f7d79fd8b            Deleted pod: dashboard-7f7d79fd8b-mkj5g
38m         Normal    SuccessfulCreate               replicaset/dashboard-7f7d79fd8b            Created pod: dashboard-7f7d79fd8b-kldqr
38m         Normal    ScalingReplicaSet              deployment/dashboard                       Scaled up replica set dashboard-7f7d79fd8b to 1
48m         Normal    ScalingReplicaSet              deployment/dashboard                       Scaled down replica set dashboard-7f7d79fd8b to 0
38m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
38m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
38m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
38m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
38m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
38m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
38m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
38m         Normal    UPDATE                         ingress/dashboard                          Ingress kube-system/dashboard
35m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
17m         Normal    CREATE                         ingress/dashboard                          Ingress kube-system/dashboard
38m         Normal    Scheduled                      pod/grafana-69b9cc69d9-bk9bb               Successfully assigned kube-system/grafana-69b9cc69d9-bk9bb to ip-10-0-140-78.eu-west-2.compute.internal
38m         Warning   FailedMount                    pod/grafana-69b9cc69d9-bk9bb               MountVolume.SetUp failed for volume "dashboards-nlb" : failed to sync configmap cache: timed out waiting for the condition
38m         Warning   FailedMount                    pod/grafana-69b9cc69d9-bk9bb               MountVolume.SetUp failed for volume "dashboards-default" : failed to sync configmap cache: timed out waiting for the condition
38m         Warning   FailedMount                    pod/grafana-69b9cc69d9-bk9bb               MountVolume.SetUp failed for volume "dashboards-lambda" : failed to sync configmap cache: timed out waiting for the condition
38m         Normal    SuccessfulAttachVolume         pod/grafana-69b9cc69d9-bk9bb               AttachVolume.Attach succeeded for volume "pvc-23ac23a6-f389-476d-80c7-a2c35c0c8053"
38m         Normal    Pulling                        pod/grafana-69b9cc69d9-bk9bb               Pulling image "hub.simloudcorp.customers.simloud.com/simloud/busybox/busybox:1.31.1"
38m         Normal    Pulled                         pod/grafana-69b9cc69d9-bk9bb               Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/busybox/busybox:1.31.1" in 6.793802646s
38m         Normal    Created                        pod/grafana-69b9cc69d9-bk9bb               Created container init-chown-data
38m         Normal    Started                        pod/grafana-69b9cc69d9-bk9bb               Started container init-chown-data
38m         Normal    Pulling                        pod/grafana-69b9cc69d9-bk9bb               Pulling image "hub.simloudcorp.customers.simloud.com/curlimages/curl:7.70.0"
38m         Normal    Pulled                         pod/grafana-69b9cc69d9-bk9bb               Successfully pulled image "hub.simloudcorp.customers.simloud.com/curlimages/curl:7.70.0" in 5.230384877s
38m         Normal    Created                        pod/grafana-69b9cc69d9-bk9bb               Created container download-dashboards
38m         Normal    Started                        pod/grafana-69b9cc69d9-bk9bb               Started container download-dashboards
38m         Normal    Pulling                        pod/grafana-69b9cc69d9-bk9bb               Pulling image "hub.simloudcorp.customers.simloud.com/grafana/grafana:7.2.0"
38m         Normal    Pulled                         pod/grafana-69b9cc69d9-bk9bb               Successfully pulled image "hub.simloudcorp.customers.simloud.com/grafana/grafana:7.2.0" in 8.833711553s
38m         Normal    Created                        pod/grafana-69b9cc69d9-bk9bb               Created container grafana
38m         Normal    Started                        pod/grafana-69b9cc69d9-bk9bb               Started container grafana
20m         Normal    ScaleDown                      pod/grafana-69b9cc69d9-bk9bb               deleting pod for node scale down
20m         Normal    Killing                        pod/grafana-69b9cc69d9-bk9bb               Stopping container grafana
48m         Normal    Killing                        pod/grafana-69b9cc69d9-plc9n               Stopping container grafana
20m         Normal    Scheduled                      pod/grafana-69b9cc69d9-t6xjf               Successfully assigned kube-system/grafana-69b9cc69d9-t6xjf to ip-10-0-137-244.eu-west-2.compute.internal
20m         Warning   FailedAttachVolume             pod/grafana-69b9cc69d9-t6xjf               Multi-Attach error for volume "pvc-23ac23a6-f389-476d-80c7-a2c35c0c8053" Volume is already used by pod(s) grafana-69b9cc69d9-bk9bb
20m         Normal    SuccessfulAttachVolume         pod/grafana-69b9cc69d9-t6xjf               AttachVolume.Attach succeeded for volume "pvc-23ac23a6-f389-476d-80c7-a2c35c0c8053"
19m         Normal    Pulling                        pod/grafana-69b9cc69d9-t6xjf               Pulling image "hub.simloudcorp.customers.simloud.com/simloud/busybox/busybox:1.31.1"
19m         Normal    Pulled                         pod/grafana-69b9cc69d9-t6xjf               Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/busybox/busybox:1.31.1" in 704.794575ms
19m         Normal    Created                        pod/grafana-69b9cc69d9-t6xjf               Created container init-chown-data
19m         Normal    Started                        pod/grafana-69b9cc69d9-t6xjf               Started container init-chown-data
19m         Normal    Pulling                        pod/grafana-69b9cc69d9-t6xjf               Pulling image "hub.simloudcorp.customers.simloud.com/curlimages/curl:7.70.0"
19m         Normal    Pulled                         pod/grafana-69b9cc69d9-t6xjf               Successfully pulled image "hub.simloudcorp.customers.simloud.com/curlimages/curl:7.70.0" in 1.961330539s
19m         Normal    Created                        pod/grafana-69b9cc69d9-t6xjf               Created container download-dashboards
19m         Normal    Started                        pod/grafana-69b9cc69d9-t6xjf               Started container download-dashboards
19m         Normal    Pulling                        pod/grafana-69b9cc69d9-t6xjf               Pulling image "hub.simloudcorp.customers.simloud.com/grafana/grafana:7.2.0"
19m         Normal    Pulled                         pod/grafana-69b9cc69d9-t6xjf               Successfully pulled image "hub.simloudcorp.customers.simloud.com/grafana/grafana:7.2.0" in 5.594176004s
19m         Normal    Created                        pod/grafana-69b9cc69d9-t6xjf               Created container grafana
19m         Normal    Started                        pod/grafana-69b9cc69d9-t6xjf               Started container grafana
19m         Warning   Unhealthy                      pod/grafana-69b9cc69d9-t6xjf               Readiness probe failed: Get "http://10.0.128.105:3000/api/health": dial tcp 10.0.128.105:3000: connect: connection refused
48m         Normal    SuccessfulDelete               replicaset/grafana-69b9cc69d9              Deleted pod: grafana-69b9cc69d9-plc9n
38m         Normal    SuccessfulCreate               replicaset/grafana-69b9cc69d9              Created pod: grafana-69b9cc69d9-bk9bb
20m         Normal    SuccessfulCreate               replicaset/grafana-69b9cc69d9              Created pod: grafana-69b9cc69d9-t6xjf
38m         Normal    ScalingReplicaSet              deployment/grafana                         Scaled up replica set grafana-69b9cc69d9 to 1
48m         Normal    ScalingReplicaSet              deployment/grafana                         Scaled down replica set grafana-69b9cc69d9 to 0
38m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
38m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
38m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
38m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
38m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
38m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
38m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
38m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
35m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
17m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
46m         Warning   NodeNotReady                   pod/kube-proxy-2v7nt                       Node is not ready
40m         Normal    Scheduled                      pod/kube-proxy-5h2lq                       Successfully assigned kube-system/kube-proxy-5h2lq to ip-10-0-147-0.eu-west-2.compute.internal
40m         Normal    Pulling                        pod/kube-proxy-5h2lq                       Pulling image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
39m         Normal    Pulled                         pod/kube-proxy-5h2lq                       Successfully pulled image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.471199017s
39m         Normal    Created                        pod/kube-proxy-5h2lq                       Created container kube-proxy
39m         Normal    Started                        pod/kube-proxy-5h2lq                       Started container kube-proxy
46m         Warning   NodeNotReady                   pod/kube-proxy-d49jv                       Node is not ready
46m         Warning   NodeNotReady                   pod/kube-proxy-j86sj                       Node is not ready
46m         Warning   NodeNotReady                   pod/kube-proxy-jpqtk                       Node is not ready
40m         Normal    Scheduled                      pod/kube-proxy-mh8zk                       Successfully assigned kube-system/kube-proxy-mh8zk to ip-10-0-151-108.eu-west-2.compute.internal
40m         Normal    Pulling                        pod/kube-proxy-mh8zk                       Pulling image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
39m         Normal    Pulled                         pod/kube-proxy-mh8zk                       Successfully pulled image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 6.091248918s
39m         Normal    Created                        pod/kube-proxy-mh8zk                       Created container kube-proxy
39m         Normal    Started                        pod/kube-proxy-mh8zk                       Started container kube-proxy
20m         Normal    Scheduled                      pod/kube-proxy-mkwg9                       Successfully assigned kube-system/kube-proxy-mkwg9 to ip-10-0-140-78.eu-west-2.compute.internal
20m         Normal    Pulled                         pod/kube-proxy-mkwg9                       Container image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" already present on machine
20m         Normal    Created                        pod/kube-proxy-mkwg9                       Created container kube-proxy
20m         Normal    Started                        pod/kube-proxy-mkwg9                       Started container kube-proxy
19m         Warning   NodeNotReady                   pod/kube-proxy-mkwg9                       Node is not ready
36m         Normal    Scheduled                      pod/kube-proxy-ppr2f                       Successfully assigned kube-system/kube-proxy-ppr2f to ip-10-0-155-246.eu-west-2.compute.internal
36m         Normal    Pulling                        pod/kube-proxy-ppr2f                       Pulling image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
36m         Normal    Pulled                         pod/kube-proxy-ppr2f                       Successfully pulled image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.797679387s
36m         Normal    Created                        pod/kube-proxy-ppr2f                       Created container kube-proxy
36m         Normal    Started                        pod/kube-proxy-ppr2f                       Started container kube-proxy
18m         Warning   NodeNotReady                   pod/kube-proxy-ppr2f                       Node is not ready
40m         Normal    Scheduled                      pod/kube-proxy-rcczg                       Successfully assigned kube-system/kube-proxy-rcczg to ip-10-0-140-78.eu-west-2.compute.internal
40m         Normal    Pulling                        pod/kube-proxy-rcczg                       Pulling image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
40m         Normal    Pulled                         pod/kube-proxy-rcczg                       Successfully pulled image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.941872293s
39m         Normal    Created                        pod/kube-proxy-rcczg                       Created container kube-proxy
39m         Normal    Started                        pod/kube-proxy-rcczg                       Started container kube-proxy
20m         Normal    ScaleDown                      pod/kube-proxy-rcczg                       deleting pod for node scale down
20m         Normal    Killing                        pod/kube-proxy-rcczg                       Stopping container kube-proxy
40m         Normal    Scheduled                      pod/kube-proxy-sd929                       Successfully assigned kube-system/kube-proxy-sd929 to ip-10-0-137-244.eu-west-2.compute.internal
40m         Normal    Pulling                        pod/kube-proxy-sd929                       Pulling image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
39m         Normal    Pulled                         pod/kube-proxy-sd929                       Successfully pulled image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.700997893s
39m         Normal    Created                        pod/kube-proxy-sd929                       Created container kube-proxy
39m         Normal    Started                        pod/kube-proxy-sd929                       Started container kube-proxy
18m         Normal    Scheduled                      pod/kube-proxy-xtrh2                       Successfully assigned kube-system/kube-proxy-xtrh2 to ip-10-0-140-142.eu-west-2.compute.internal
18m         Normal    Pulling                        pod/kube-proxy-xtrh2                       Pulling image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
18m         Normal    Pulled                         pod/kube-proxy-xtrh2                       Successfully pulled image "602401143452.dkr.ecr.eu-west-2.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.783269415s
18m         Normal    Created                        pod/kube-proxy-xtrh2                       Created container kube-proxy
18m         Normal    Started                        pod/kube-proxy-xtrh2                       Started container kube-proxy
40m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-rcczg
40m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-mh8zk
40m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-sd929
40m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-5h2lq
36m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-ppr2f
20m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-mkwg9
18m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-xtrh2
47m         Normal    Killing                        pod/kubed-688688dd9-d5mkc                  Stopping container kubed
46m         Warning   FailedScheduling               pod/kubed-688688dd9-tqcbx                  0/4 nodes are available: 4 node(s) were unschedulable.
46m         Warning   FailedScheduling               pod/kubed-688688dd9-tqcbx                  0/3 nodes are available: 3 node(s) were unschedulable.
40m         Warning   FailedScheduling               pod/kubed-688688dd9-tqcbx                  no nodes available to schedule pods
40m         Warning   FailedScheduling               pod/kubed-688688dd9-tqcbx                  0/1 nodes are available: 1 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
39m         Warning   FailedScheduling               pod/kubed-688688dd9-tqcbx                  0/4 nodes are available: 4 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
39m         Normal    Scheduled                      pod/kubed-688688dd9-tqcbx                  Successfully assigned kube-system/kubed-688688dd9-tqcbx to ip-10-0-147-0.eu-west-2.compute.internal
39m         Warning   FailedMount                    pod/kubed-688688dd9-tqcbx                  MountVolume.SetUp failed for volume "serving-cert" : failed to sync secret cache: timed out waiting for the condition
39m         Normal    Pulling                        pod/kubed-688688dd9-tqcbx                  Pulling image "appscode/kubed:v0.12.0"
39m         Normal    Pulled                         pod/kubed-688688dd9-tqcbx                  Successfully pulled image "appscode/kubed:v0.12.0" in 3.568991571s
39m         Normal    Created                        pod/kubed-688688dd9-tqcbx                  Created container kubed
39m         Normal    Started                        pod/kubed-688688dd9-tqcbx                  Started container kubed
47m         Normal    SuccessfulCreate               replicaset/kubed-688688dd9                 Created pod: kubed-688688dd9-tqcbx
38m         Normal    Scheduled                      pod/metrics-server-645499f5cf-xv55c        Successfully assigned kube-system/metrics-server-645499f5cf-xv55c to ip-10-0-147-0.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/metrics-server-645499f5cf-xv55c        Pulling image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0"
38m         Normal    Pulled                         pod/metrics-server-645499f5cf-xv55c        Successfully pulled image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0" in 20.661374702s
38m         Normal    Created                        pod/metrics-server-645499f5cf-xv55c        Created container metrics-server
38m         Normal    Started                        pod/metrics-server-645499f5cf-xv55c        Started container metrics-server
48m         Normal    Killing                        pod/metrics-server-645499f5cf-zzmjt        Stopping container metrics-server
48m         Normal    SuccessfulDelete               replicaset/metrics-server-645499f5cf       Deleted pod: metrics-server-645499f5cf-zzmjt
38m         Normal    SuccessfulCreate               replicaset/metrics-server-645499f5cf       Created pod: metrics-server-645499f5cf-xv55c
38m         Normal    ScalingReplicaSet              deployment/metrics-server                  Scaled up replica set metrics-server-645499f5cf to 1
48m         Normal    ScalingReplicaSet              deployment/metrics-server                  Scaled down replica set metrics-server-645499f5cf to 0
48m         Normal    Killing                        pod/vault-0                                Stopping container vault
48m         Warning   Unhealthy                      pod/vault-0                                Readiness probe failed: Error checking leader status: Error making API request.

URL: GET http://127.0.0.1:8200/v1/sys/leader
Code: 500. Errors:

* Unexpected response code: 500
48m         Warning   Unhealthy                      pod/vault-0                                    Readiness probe failed:
48m         Warning   Unhealthy                      pod/vault-0                                    Readiness probe failed: Error checking seal status: Get "http://127.0.0.1:8200/v1/sys/seal-status": dial tcp 127.0.0.1:8200: connect: connection refused
39m         Normal    Scheduled                      pod/vault-0                                    Successfully assigned kube-system/vault-0 to ip-10-0-137-244.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/vault-0                                    Pulling image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1"
38m         Normal    Pulled                         pod/vault-0                                    Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" in 43.421720413s
38m         Normal    Created                        pod/vault-0                                    Created container vault
38m         Normal    Started                        pod/vault-0                                    Started container vault
19m         Warning   Unhealthy                      pod/vault-0                                    Readiness probe failed:
48m         Normal    Killing                        pod/vault-1                                    Stopping container vault
47m         Warning   Unhealthy                      pod/vault-1                                    Readiness probe failed: Error checking seal status: Get "http://127.0.0.1:8200/v1/sys/seal-status": dial tcp 127.0.0.1:8200: connect: connection refused
39m         Normal    Scheduled                      pod/vault-1                                    Successfully assigned kube-system/vault-1 to ip-10-0-151-108.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/vault-1                                    Pulling image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1"
38m         Normal    Pulled                         pod/vault-1                                    Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" in 33.775142175s
38m         Normal    Created                        pod/vault-1                                    Created container vault
38m         Normal    Started                        pod/vault-1                                    Started container vault
20m         Warning   Unhealthy                      pod/vault-1                                    Readiness probe failed:
48m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-2jhst      Stopping container sidecar-injector
48m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-2jhst      Stopping container leader-elector
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-2jhst      Readiness probe failed: Get "https://10.0.137.189:8080/health/ready": dial tcp 10.0.137.189:8080: connect: connection refused
48m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-2jhst      Liveness probe failed: Get "https://10.0.137.189:8080/health/ready": dial tcp 10.0.137.189:8080: connect: connection refused
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-2jhst      Readiness probe failed: Get "https://10.0.137.189:8080/health/ready": net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-2jhst      Liveness probe failed: Get "http://10.0.137.189:4040/": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-2jhst      Readiness probe failed: Get "http://10.0.137.189:4040/": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
38m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-2wg26      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-2wg26 to ip-10-0-137-244.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-2wg26      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
38m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-2wg26      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 15.929804812s
38m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-2wg26      Created container sidecar-injector
38m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-2wg26      Started container sidecar-injector
38m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-2wg26      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
38m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-2wg26      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 20.165635292s
38m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-2wg26      Created container leader-elector
38m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-2wg26      Started container leader-elector
38m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-84ft6      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-84ft6 to ip-10-0-147-0.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-84ft6      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
38m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-84ft6      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 17.133888381s
38m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-84ft6      Created container sidecar-injector
38m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-84ft6      Started container sidecar-injector
38m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-84ft6      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
38m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-84ft6      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 14.960017943s
38m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-84ft6      Created container leader-elector
38m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-84ft6      Started container leader-elector
48m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-fdwcp      Stopping container sidecar-injector
48m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-fdwcp      Stopping container leader-elector
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-fdwcp      Readiness probe failed: Get "https://10.0.159.253:8080/health/ready": dial tcp 10.0.159.253:8080: connect: connection refused
48m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-fdwcp      Liveness probe failed: Get "https://10.0.159.253:8080/health/ready": dial tcp 10.0.159.253:8080: connect: connection refused
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-fdwcp      Liveness probe failed: Get "http://10.0.159.253:4040/": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-fdwcp      Readiness probe failed: Get "http://10.0.159.253:4040/": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-fdwcp      Readiness probe failed: Get "https://10.0.159.253:8080/health/ready": net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)
38m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-hrsbf      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-hrsbf to ip-10-0-140-78.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-hrsbf      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
38m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-hrsbf      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 17.969468073s
38m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-hrsbf      Created container sidecar-injector
38m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-hrsbf      Started container sidecar-injector
38m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-hrsbf      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
38m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-hrsbf      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 13.597762775s
38m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-hrsbf      Created container leader-elector
38m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-hrsbf      Started container leader-elector
20m         Normal    ScaleDown                      pod/vault-agent-injector-57d87ff44f-hrsbf      deleting pod for node scale down
20m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-hrsbf      Stopping container sidecar-injector
20m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-hrsbf      Stopping container leader-elector
20m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-hrsbf      Liveness probe failed: Get "https://10.0.134.178:8080/health/ready": dial tcp 10.0.134.178:8080: connect: connection refused
19m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-hrsbf      Readiness probe failed: Get "https://10.0.134.178:8080/health/ready": dial tcp 10.0.134.178:8080: connect: connection refused
20m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-sj57v      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-sj57v to ip-10-0-151-108.eu-west-2.compute.internal
20m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-sj57v      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
20m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-sj57v      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 2.018595786s
20m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-sj57v      Created container sidecar-injector
20m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-sj57v      Started container sidecar-injector
20m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-sj57v      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
20m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-sj57v      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 5.57842971s
20m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-sj57v      Created container leader-elector
20m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-sj57v      Started container leader-elector
48m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-ts4nf      Stopping container sidecar-injector
48m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-ts4nf      Stopping container leader-elector
