LAST SEEN   TYPE      REASON                         OBJECT                                                MESSAGE
48m         Normal    NodeNotSchedulable             node/ip-10-0-139-89.eu-west-2.compute.internal        Node ip-10-0-139-89.eu-west-2.compute.internal status is now: NodeNotSchedulable
46m         Normal    NodeNotReady                   node/ip-10-0-139-89.eu-west-2.compute.internal        Node ip-10-0-139-89.eu-west-2.compute.internal status is now: NodeNotReady
46m         Normal    DeletingNode                   node/ip-10-0-139-89.eu-west-2.compute.internal        Deleting node ip-10-0-139-89.eu-west-2.compute.internal because it does not exist in the cloud provider
46m         Normal    RemovingNode                   node/ip-10-0-139-89.eu-west-2.compute.internal        Node ip-10-0-139-89.eu-west-2.compute.internal event: Removing Node ip-10-0-139-89.eu-west-2.compute.internal from Controller
18m         Normal    Starting                       node/ip-10-0-140-142.eu-west-2.compute.internal       Starting kubelet.
18m         Normal    NodeHasSufficientMemory        node/ip-10-0-140-142.eu-west-2.compute.internal       Node ip-10-0-140-142.eu-west-2.compute.internal status is now: NodeHasSufficientMemory
18m         Normal    NodeHasNoDiskPressure          node/ip-10-0-140-142.eu-west-2.compute.internal       Node ip-10-0-140-142.eu-west-2.compute.internal status is now: NodeHasNoDiskPressure
18m         Normal    NodeHasSufficientPID           node/ip-10-0-140-142.eu-west-2.compute.internal       Node ip-10-0-140-142.eu-west-2.compute.internal status is now: NodeHasSufficientPID
18m         Normal    NodeAllocatableEnforced        node/ip-10-0-140-142.eu-west-2.compute.internal       Updated Node Allocatable limit across pods
18m         Normal    RegisteredNode                 node/ip-10-0-140-142.eu-west-2.compute.internal       Node ip-10-0-140-142.eu-west-2.compute.internal event: Registered Node ip-10-0-140-142.eu-west-2.compute.internal in Controller
18m         Normal    Starting                       node/ip-10-0-140-142.eu-west-2.compute.internal       Starting kube-proxy.
18m         Normal    NodeReady                      node/ip-10-0-140-142.eu-west-2.compute.internal       Node ip-10-0-140-142.eu-west-2.compute.internal status is now: NodeReady
40m         Normal    Starting                       node/ip-10-0-140-78.eu-west-2.compute.internal        Starting kubelet.
40m         Normal    NodeHasSufficientMemory        node/ip-10-0-140-78.eu-west-2.compute.internal        Node ip-10-0-140-78.eu-west-2.compute.internal status is now: NodeHasSufficientMemory
40m         Normal    NodeHasNoDiskPressure          node/ip-10-0-140-78.eu-west-2.compute.internal        Node ip-10-0-140-78.eu-west-2.compute.internal status is now: NodeHasNoDiskPressure
40m         Normal    NodeHasSufficientPID           node/ip-10-0-140-78.eu-west-2.compute.internal        Node ip-10-0-140-78.eu-west-2.compute.internal status is now: NodeHasSufficientPID
40m         Normal    NodeAllocatableEnforced        node/ip-10-0-140-78.eu-west-2.compute.internal        Updated Node Allocatable limit across pods
40m         Normal    RegisteredNode                 node/ip-10-0-140-78.eu-west-2.compute.internal        Node ip-10-0-140-78.eu-west-2.compute.internal event: Registered Node ip-10-0-140-78.eu-west-2.compute.internal in Controller
39m         Normal    Starting                       node/ip-10-0-140-78.eu-west-2.compute.internal        Starting kube-proxy.
39m         Normal    NodeReady                      node/ip-10-0-140-78.eu-west-2.compute.internal        Node ip-10-0-140-78.eu-west-2.compute.internal status is now: NodeReady
20m         Normal    ScaleDown                      node/ip-10-0-140-78.eu-west-2.compute.internal        marked the node as toBeDeleted/unschedulable
20m         Normal    Starting                       node/ip-10-0-140-78.eu-west-2.compute.internal        Starting kube-proxy.
19m         Normal    NodeNotReady                   node/ip-10-0-140-78.eu-west-2.compute.internal        Node ip-10-0-140-78.eu-west-2.compute.internal status is now: NodeNotReady
18m         Normal    DeletingNode                   node/ip-10-0-140-78.eu-west-2.compute.internal        Deleting node ip-10-0-140-78.eu-west-2.compute.internal because it does not exist in the cloud provider
18m         Normal    RemovingNode                   node/ip-10-0-140-78.eu-west-2.compute.internal        Node ip-10-0-140-78.eu-west-2.compute.internal event: Removing Node ip-10-0-140-78.eu-west-2.compute.internal from Controller
48m         Normal    NodeNotSchedulable             node/ip-10-0-144-246.eu-west-2.compute.internal       Node ip-10-0-144-246.eu-west-2.compute.internal status is now: NodeNotSchedulable
46m         Normal    NodeNotReady                   node/ip-10-0-144-246.eu-west-2.compute.internal       Node ip-10-0-144-246.eu-west-2.compute.internal status is now: NodeNotReady
45m         Normal    DeletingNode                   node/ip-10-0-144-246.eu-west-2.compute.internal       Deleting node ip-10-0-144-246.eu-west-2.compute.internal because it does not exist in the cloud provider
45m         Normal    RemovingNode                   node/ip-10-0-144-246.eu-west-2.compute.internal       Node ip-10-0-144-246.eu-west-2.compute.internal event: Removing Node ip-10-0-144-246.eu-west-2.compute.internal from Controller
40m         Normal    Starting                       node/ip-10-0-147-0.eu-west-2.compute.internal         Starting kubelet.
40m         Normal    NodeHasSufficientMemory        node/ip-10-0-147-0.eu-west-2.compute.internal         Node ip-10-0-147-0.eu-west-2.compute.internal status is now: NodeHasSufficientMemory
40m         Normal    NodeHasNoDiskPressure          node/ip-10-0-147-0.eu-west-2.compute.internal         Node ip-10-0-147-0.eu-west-2.compute.internal status is now: NodeHasNoDiskPressure
40m         Normal    NodeHasSufficientPID           node/ip-10-0-147-0.eu-west-2.compute.internal         Node ip-10-0-147-0.eu-west-2.compute.internal status is now: NodeHasSufficientPID
40m         Normal    NodeAllocatableEnforced        node/ip-10-0-147-0.eu-west-2.compute.internal         Updated Node Allocatable limit across pods
40m         Normal    RegisteredNode                 node/ip-10-0-147-0.eu-west-2.compute.internal         Node ip-10-0-147-0.eu-west-2.compute.internal event: Registered Node ip-10-0-147-0.eu-west-2.compute.internal in Controller
39m         Normal    Starting                       node/ip-10-0-147-0.eu-west-2.compute.internal         Starting kube-proxy.
39m         Normal    NodeReady                      node/ip-10-0-147-0.eu-west-2.compute.internal         Node ip-10-0-147-0.eu-west-2.compute.internal status is now: NodeReady
48m         Normal    NodeNotSchedulable             node/ip-10-0-150-254.eu-west-2.compute.internal       Node ip-10-0-150-254.eu-west-2.compute.internal status is now: NodeNotSchedulable
46m         Normal    NodeNotReady                   node/ip-10-0-150-254.eu-west-2.compute.internal       Node ip-10-0-150-254.eu-west-2.compute.internal status is now: NodeNotReady
46m         Normal    DeletingNode                   node/ip-10-0-150-254.eu-west-2.compute.internal       Deleting node ip-10-0-150-254.eu-west-2.compute.internal because it does not exist in the cloud provider
46m         Normal    RemovingNode                   node/ip-10-0-150-254.eu-west-2.compute.internal       Node ip-10-0-150-254.eu-west-2.compute.internal event: Removing Node ip-10-0-150-254.eu-west-2.compute.internal from Controller
40m         Normal    Starting                       node/ip-10-0-151-108.eu-west-2.compute.internal       Starting kubelet.
40m         Normal    NodeHasSufficientMemory        node/ip-10-0-151-108.eu-west-2.compute.internal       Node ip-10-0-151-108.eu-west-2.compute.internal status is now: NodeHasSufficientMemory
40m         Normal    NodeHasNoDiskPressure          node/ip-10-0-151-108.eu-west-2.compute.internal       Node ip-10-0-151-108.eu-west-2.compute.internal status is now: NodeHasNoDiskPressure
40m         Normal    NodeHasSufficientPID           node/ip-10-0-151-108.eu-west-2.compute.internal       Node ip-10-0-151-108.eu-west-2.compute.internal status is now: NodeHasSufficientPID
40m         Normal    NodeAllocatableEnforced        node/ip-10-0-151-108.eu-west-2.compute.internal       Updated Node Allocatable limit across pods
40m         Normal    RegisteredNode                 node/ip-10-0-151-108.eu-west-2.compute.internal       Node ip-10-0-151-108.eu-west-2.compute.internal event: Registered Node ip-10-0-151-108.eu-west-2.compute.internal in Controller
39m         Normal    Starting                       node/ip-10-0-151-108.eu-west-2.compute.internal       Starting kube-proxy.
39m         Normal    NodeReady                      node/ip-10-0-151-108.eu-west-2.compute.internal       Node ip-10-0-151-108.eu-west-2.compute.internal status is now: NodeReady
36m         Normal    Starting                       node/ip-10-0-155-246.eu-west-2.compute.internal       Starting kubelet.
36m         Normal    NodeHasSufficientMemory        node/ip-10-0-155-246.eu-west-2.compute.internal       Node ip-10-0-155-246.eu-west-2.compute.internal status is now: NodeHasSufficientMemory
36m         Normal    NodeHasNoDiskPressure          node/ip-10-0-155-246.eu-west-2.compute.internal       Node ip-10-0-155-246.eu-west-2.compute.internal status is now: NodeHasNoDiskPressure
36m         Normal    NodeHasSufficientPID           node/ip-10-0-155-246.eu-west-2.compute.internal       Node ip-10-0-155-246.eu-west-2.compute.internal status is now: NodeHasSufficientPID
36m         Normal    NodeAllocatableEnforced        node/ip-10-0-155-246.eu-west-2.compute.internal       Updated Node Allocatable limit across pods
36m         Normal    RegisteredNode                 node/ip-10-0-155-246.eu-west-2.compute.internal       Node ip-10-0-155-246.eu-west-2.compute.internal event: Registered Node ip-10-0-155-246.eu-west-2.compute.internal in Controller
36m         Normal    Starting                       node/ip-10-0-155-246.eu-west-2.compute.internal       Starting kube-proxy.
36m         Normal    NodeReady                      node/ip-10-0-155-246.eu-west-2.compute.internal       Node ip-10-0-155-246.eu-west-2.compute.internal status is now: NodeReady
18m         Normal    NodeNotReady                   node/ip-10-0-155-246.eu-west-2.compute.internal       Node ip-10-0-155-246.eu-west-2.compute.internal status is now: NodeNotReady
18m         Normal    DeletingNode                   node/ip-10-0-155-246.eu-west-2.compute.internal       Deleting node ip-10-0-155-246.eu-west-2.compute.internal because it does not exist in the cloud provider
18m         Normal    RemovingNode                   node/ip-10-0-155-246.eu-west-2.compute.internal       Node ip-10-0-155-246.eu-west-2.compute.internal event: Removing Node ip-10-0-155-246.eu-west-2.compute.internal from Controller
17m         Normal    Scheduled                      pod/jenkins-6d5849dbfd-cxt9q                          Successfully assigned default/jenkins-6d5849dbfd-cxt9q to ip-10-0-147-0.eu-west-2.compute.internal
17m         Normal    SuccessfulAttachVolume         pod/jenkins-6d5849dbfd-cxt9q                          AttachVolume.Attach succeeded for volume "pvc-372961e8-4aae-4915-a84b-c4a28ef13d26"
17m         Normal    Pulling                        pod/jenkins-6d5849dbfd-cxt9q                          Pulling image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1"
16m         Normal    Pulled                         pod/jenkins-6d5849dbfd-cxt9q                          Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" in 13.225360895s
16m         Normal    Created                        pod/jenkins-6d5849dbfd-cxt9q                          Created container vault-agent-init
16m         Normal    Started                        pod/jenkins-6d5849dbfd-cxt9q                          Started container vault-agent-init
16m         Normal    Pulling                        pod/jenkins-6d5849dbfd-cxt9q                          Pulling image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396"
16m         Normal    Pulled                         pod/jenkins-6d5849dbfd-cxt9q                          Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396" in 44.023702709s
16m         Normal    Created                        pod/jenkins-6d5849dbfd-cxt9q                          Created container copy-default-config
16m         Normal    Started                        pod/jenkins-6d5849dbfd-cxt9q                          Started container copy-default-config
16m         Normal    Pulled                         pod/jenkins-6d5849dbfd-cxt9q                          Container image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396" already present on machine
16m         Normal    Created                        pod/jenkins-6d5849dbfd-cxt9q                          Created container jenkins
16m         Normal    Started                        pod/jenkins-6d5849dbfd-cxt9q                          Started container jenkins
16m         Normal    Pulled                         pod/jenkins-6d5849dbfd-cxt9q                          Container image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" already present on machine
16m         Normal    Created                        pod/jenkins-6d5849dbfd-cxt9q                          Created container vault-agent
16m         Normal    Started                        pod/jenkins-6d5849dbfd-cxt9q                          Started container vault-agent
37m         Warning   FailedScheduling               pod/jenkins-6d5849dbfd-k29vv                          0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had volume node affinity conflict.
37m         Normal    TriggeredScaleUp               pod/jenkins-6d5849dbfd-k29vv                          pod triggered scale-up: [{eksctl-Olga-test-new-5b5e30b09-8a95-4840-9611-c8d6f9781bd8-nodegroup-af96f74a-9a07-4018-a37d-5ad4389883f0-NodeGroup-162GE0E6FU1PY 4->5 (max: 6)}]
36m         Warning   FailedScheduling               pod/jenkins-6d5849dbfd-k29vv                          0/5 nodes are available: 1 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate, 2 Insufficient cpu, 2 node(s) had volume node affinity conflict.
36m         Normal    Scheduled                      pod/jenkins-6d5849dbfd-k29vv                          Successfully assigned default/jenkins-6d5849dbfd-k29vv to ip-10-0-155-246.eu-west-2.compute.internal
35m         Normal    SuccessfulAttachVolume         pod/jenkins-6d5849dbfd-k29vv                          AttachVolume.Attach succeeded for volume "pvc-372961e8-4aae-4915-a84b-c4a28ef13d26"
35m         Normal    Pulling                        pod/jenkins-6d5849dbfd-k29vv                          Pulling image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1"
35m         Normal    Pulled                         pod/jenkins-6d5849dbfd-k29vv                          Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" in 16.682596633s
35m         Normal    Created                        pod/jenkins-6d5849dbfd-k29vv                          Created container vault-agent-init
35m         Normal    Started                        pod/jenkins-6d5849dbfd-k29vv                          Started container vault-agent-init
35m         Normal    Pulling                        pod/jenkins-6d5849dbfd-k29vv                          Pulling image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396"
34m         Normal    Pulled                         pod/jenkins-6d5849dbfd-k29vv                          Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396" in 42.253622638s
34m         Normal    Created                        pod/jenkins-6d5849dbfd-k29vv                          Created container copy-default-config
34m         Normal    Started                        pod/jenkins-6d5849dbfd-k29vv                          Started container copy-default-config
34m         Normal    Pulled                         pod/jenkins-6d5849dbfd-k29vv                          Container image "hub.simloudcorp.customers.simloud.com/simloud/jenkins/jenkins:2.350-2396" already present on machine
34m         Normal    Created                        pod/jenkins-6d5849dbfd-k29vv                          Created container jenkins
34m         Normal    Started                        pod/jenkins-6d5849dbfd-k29vv                          Started container jenkins
34m         Normal    Pulled                         pod/jenkins-6d5849dbfd-k29vv                          Container image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" already present on machine
34m         Normal    Created                        pod/jenkins-6d5849dbfd-k29vv                          Created container vault-agent
34m         Normal    Started                        pod/jenkins-6d5849dbfd-k29vv                          Started container vault-agent
18m         Warning   NodeNotReady                   pod/jenkins-6d5849dbfd-k29vv                          Node is not ready
17m         Warning   FailedAttachVolume             pod/jenkins-6d5849dbfd-k29vv                          AttachVolume.Attach failed for volume "pvc-372961e8-4aae-4915-a84b-c4a28ef13d26" : error finding instance ip-10-0-155-246.eu-west-2.compute.internal: "instance not found"
17m         Normal    TaintManagerEviction           pod/jenkins-6d5849dbfd-k29vv                          Cancelling deletion of Pod default/jenkins-6d5849dbfd-k29vv
48m         Normal    Killing                        pod/jenkins-6d5849dbfd-sgkmz                          Stopping container jenkins
48m         Normal    Killing                        pod/jenkins-6d5849dbfd-sgkmz                          Stopping container vault-agent
48m         Normal    SuccessfulDelete               replicaset/jenkins-6d5849dbfd                         Deleted pod: jenkins-6d5849dbfd-sgkmz
37m         Normal    SuccessfulCreate               replicaset/jenkins-6d5849dbfd                         Created pod: jenkins-6d5849dbfd-k29vv
17m         Normal    SuccessfulCreate               replicaset/jenkins-6d5849dbfd                         Created pod: jenkins-6d5849dbfd-cxt9q
17m         Warning   FailedToUpdateEndpoint         endpoints/jenkins-agent                               Failed to update endpoint default/jenkins-agent: Operation cannot be fulfilled on endpoints "jenkins-agent": the object has been modified; please apply your changes to the latest version and try again
25m         Normal    NoPods                         poddisruptionbudget/jenkins-slave-pdb                 No matching pods found
37m         Normal    ScalingReplicaSet              deployment/jenkins                                    Scaled up replica set jenkins-6d5849dbfd to 1
48m         Normal    ScalingReplicaSet              deployment/jenkins                                    Scaled down replica set jenkins-6d5849dbfd to 0
38m         Normal    CREATE                         ingress/jenkins                                       Ingress default/jenkins
38m         Normal    CREATE                         ingress/jenkins                                       Ingress default/jenkins
38m         Normal    CREATE                         ingress/jenkins                                       Ingress default/jenkins
38m         Normal    CREATE                         ingress/jenkins                                       Ingress default/jenkins
37m         Normal    UPDATE                         ingress/jenkins                                       Ingress default/jenkins
37m         Normal    UPDATE                         ingress/jenkins                                       Ingress default/jenkins
37m         Normal    UPDATE                         ingress/jenkins                                       Ingress default/jenkins
37m         Normal    UPDATE                         ingress/jenkins                                       Ingress default/jenkins
35m         Normal    CREATE                         ingress/jenkins                                       Ingress default/jenkins
17m         Normal    CREATE                         ingress/jenkins                                       Ingress default/jenkins
17m         Warning   FailedToUpdateEndpoint         endpoints/jenkins                                     Failed to update endpoint default/jenkins: Operation cannot be fulfilled on endpoints "jenkins": the object has been modified; please apply your changes to the latest version and try again
38m         Normal    CREATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
38m         Normal    CREATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
38m         Normal    CREATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
38m         Normal    CREATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
37m         Normal    UPDATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
37m         Normal    UPDATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
37m         Normal    UPDATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
37m         Normal    UPDATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
35m         Normal    CREATE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
26m         Normal    DELETE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
26m         Normal    DELETE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
26m         Normal    DELETE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
26m         Normal    DELETE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
26m         Normal    DELETE                         ingress/lambda-service-1                              Ingress default/lambda-service-1
38m         Normal    CREATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
38m         Normal    CREATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
38m         Normal    CREATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
38m         Normal    CREATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
37m         Normal    UPDATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
37m         Normal    UPDATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
37m         Normal    UPDATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
37m         Normal    UPDATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
35m         Normal    CREATE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
26m         Normal    DELETE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
26m         Normal    DELETE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
26m         Normal    DELETE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
26m         Normal    DELETE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
26m         Normal    DELETE                         ingress/lambda-service-2                              Ingress default/lambda-service-2
53m         Normal    Killing                        pod/micro-service1-65b575cfc7-dg5sn                   Stopping container micro-service1
53m         Normal    SuccessfulDelete               replicaset/micro-service1-65b575cfc7                  Deleted pod: micro-service1-65b575cfc7-dg5sn
38m         Normal    Scheduled                      pod/micro-service1-65fcc4f848-n5x4b                   Successfully assigned default/micro-service1-65fcc4f848-n5x4b to ip-10-0-147-0.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/micro-service1-65fcc4f848-n5x4b                   Pulling image "322219090568.dkr.ecr.eu-west-2.amazonaws.com/srn/deployment/f680d03f-5eaa-4e2e-bb61-6fb4342da943/micro-service1:8"
38m         Normal    Pulled                         pod/micro-service1-65fcc4f848-n5x4b                   Successfully pulled image "322219090568.dkr.ecr.eu-west-2.amazonaws.com/srn/deployment/f680d03f-5eaa-4e2e-bb61-6fb4342da943/micro-service1:8" in 32.143737207s
38m         Normal    Created                        pod/micro-service1-65fcc4f848-n5x4b                   Created container micro-service1
38m         Normal    Started                        pod/micro-service1-65fcc4f848-n5x4b                   Started container micro-service1
25m         Normal    Killing                        pod/micro-service1-65fcc4f848-n5x4b                   Stopping container micro-service1
52m         Normal    Scheduled                      pod/micro-service1-65fcc4f848-zt2xm                   Successfully assigned default/micro-service1-65fcc4f848-zt2xm to ip-10-0-144-246.eu-west-2.compute.internal
52m         Normal    Pulling                        pod/micro-service1-65fcc4f848-zt2xm                   Pulling image "322219090568.dkr.ecr.eu-west-2.amazonaws.com/srn/deployment/f680d03f-5eaa-4e2e-bb61-6fb4342da943/micro-service1:8"
52m         Normal    Pulled                         pod/micro-service1-65fcc4f848-zt2xm                   Successfully pulled image "322219090568.dkr.ecr.eu-west-2.amazonaws.com/srn/deployment/f680d03f-5eaa-4e2e-bb61-6fb4342da943/micro-service1:8" in 8.712561351s
52m         Normal    Created                        pod/micro-service1-65fcc4f848-zt2xm                   Created container micro-service1
52m         Normal    Started                        pod/micro-service1-65fcc4f848-zt2xm                   Started container micro-service1
48m         Normal    Killing                        pod/micro-service1-65fcc4f848-zt2xm                   Stopping container micro-service1
52m         Normal    SuccessfulCreate               replicaset/micro-service1-65fcc4f848                  Created pod: micro-service1-65fcc4f848-zt2xm
48m         Normal    SuccessfulDelete               replicaset/micro-service1-65fcc4f848                  Deleted pod: micro-service1-65fcc4f848-zt2xm
38m         Normal    SuccessfulCreate               replicaset/micro-service1-65fcc4f848                  Created pod: micro-service1-65fcc4f848-n5x4b
38m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service1                failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
38m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service1                invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
37m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service1                failed to get cpu utilization: did not receive metrics for any ready pods
37m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service1                invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: did not receive metrics for any ready pods
53m         Normal    ScalingReplicaSet              deployment/micro-service1                             Scaled down replica set micro-service1-65b575cfc7 to 0
38m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service1                failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
38m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service1                invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
38m         Normal    ScalingReplicaSet              deployment/micro-service1                             Scaled up replica set micro-service1-65fcc4f848 to 1
48m         Normal    ScalingReplicaSet              deployment/micro-service1                             Scaled down replica set micro-service1-65fcc4f848 to 0
38m         Normal    CREATE                         ingress/micro-service1                                Ingress default/micro-service1
38m         Normal    CREATE                         ingress/micro-service1                                Ingress default/micro-service1
38m         Normal    CREATE                         ingress/micro-service1                                Ingress default/micro-service1
38m         Normal    CREATE                         ingress/micro-service1                                Ingress default/micro-service1
37m         Normal    UPDATE                         ingress/micro-service1                                Ingress default/micro-service1
37m         Normal    UPDATE                         ingress/micro-service1                                Ingress default/micro-service1
37m         Normal    UPDATE                         ingress/micro-service1                                Ingress default/micro-service1
37m         Normal    UPDATE                         ingress/micro-service1                                Ingress default/micro-service1
35m         Normal    CREATE                         ingress/micro-service1                                Ingress default/micro-service1
25m         Normal    DELETE                         ingress/micro-service1                                Ingress default/micro-service1
25m         Normal    DELETE                         ingress/micro-service1                                Ingress default/micro-service1
25m         Normal    DELETE                         ingress/micro-service1                                Ingress default/micro-service1
25m         Normal    DELETE                         ingress/micro-service1                                Ingress default/micro-service1
25m         Normal    DELETE                         ingress/micro-service1                                Ingress default/micro-service1
54m         Warning   Unhealthy                      pod/micro-service2-69f475fb5d-ncsf9                   Readiness probe failed:
53m         Normal    Killing                        pod/micro-service2-69f475fb5d-ncsf9                   Stopping container micro-service2
53m         Warning   FailedPreStopHook              pod/micro-service2-69f475fb5d-ncsf9                   Exec lifecycle hook ([echo "ok"]) for Container "micro-service2" in Pod "micro-service2-69f475fb5d-ncsf9_default(cf3cf60d-8493-469d-824f-08e85781c8bb)" failed - error: command 'echo "ok"' exited with 126: , message: "OCI runtime exec failed: exec failed: unable to start container process: exec: \"echo \\\"ok\\\"\": executable file not found in $PATH: unknown\r\n"
53m         Warning   Unhealthy                      pod/micro-service2-69f475fb5d-ncsf9                   Readiness probe errored: rpc error: code = Unknown desc = Error: No such container: 188d3d6dc2d88abb19c8088b1b03174306c6974680026a737805be8615aa31b4
53m         Warning   Unhealthy                      pod/micro-service2-69f475fb5d-ncsf9                   Liveness probe failed: dial tcp 10.0.140.188:8080: i/o timeout
53m         Normal    SuccessfulDelete               replicaset/micro-service2-69f475fb5d                  Deleted pod: micro-service2-69f475fb5d-ncsf9
38m         Normal    Scheduled                      pod/micro-service2-6cb8c58f99-2fv27                   Successfully assigned default/micro-service2-6cb8c58f99-2fv27 to ip-10-0-140-78.eu-west-2.compute.internal
38m         Normal    Pulling                        pod/micro-service2-6cb8c58f99-2fv27                   Pulling image "322219090568.dkr.ecr.eu-west-2.amazonaws.com/srn/deployment/f680d03f-5eaa-4e2e-bb61-6fb4342da943/micro-service2:7"
38m         Normal    Pulled                         pod/micro-service2-6cb8c58f99-2fv27                   Successfully pulled image "322219090568.dkr.ecr.eu-west-2.amazonaws.com/srn/deployment/f680d03f-5eaa-4e2e-bb61-6fb4342da943/micro-service2:7" in 26.384380963s
38m         Normal    Created                        pod/micro-service2-6cb8c58f99-2fv27                   Created container micro-service2
38m         Normal    Started                        pod/micro-service2-6cb8c58f99-2fv27                   Started container micro-service2
25m         Normal    Killing                        pod/micro-service2-6cb8c58f99-2fv27                   Stopping container micro-service2
25m         Warning   FailedPreStopHook              pod/micro-service2-6cb8c58f99-2fv27                   Exec lifecycle hook ([echo "ok"]) for Container "micro-service2" in Pod "micro-service2-6cb8c58f99-2fv27_default(bafad201-da2b-490a-863f-858f198c9481)" failed - error: command 'echo "ok"' exited with 126: , message: "OCI runtime exec failed: exec failed: unable to start container process: exec: \"echo \\\"ok\\\"\": executable file not found in $PATH: unknown\r\n"
25m         Warning   Unhealthy                      pod/micro-service2-6cb8c58f99-2fv27                   Readiness probe errored: rpc error: code = Unknown desc = container not running (25556dd9245acc4137ed93d64086390bfef9a15ceffaf6e8b5b1b7e348e4ee86)
53m         Normal    Scheduled                      pod/micro-service2-6cb8c58f99-7z7l7                   Successfully assigned default/micro-service2-6cb8c58f99-7z7l7 to ip-10-0-150-254.eu-west-2.compute.internal
53m         Normal    Pulling                        pod/micro-service2-6cb8c58f99-7z7l7                   Pulling image "322219090568.dkr.ecr.eu-west-2.amazonaws.com/srn/deployment/f680d03f-5eaa-4e2e-bb61-6fb4342da943/micro-service2:7"
52m         Normal    Pulled                         pod/micro-service2-6cb8c58f99-7z7l7                   Successfully pulled image "322219090568.dkr.ecr.eu-west-2.amazonaws.com/srn/deployment/f680d03f-5eaa-4e2e-bb61-6fb4342da943/micro-service2:7" in 10.265239745s
52m         Normal    Created                        pod/micro-service2-6cb8c58f99-7z7l7                   Created container micro-service2
52m         Normal    Started                        pod/micro-service2-6cb8c58f99-7z7l7                   Started container micro-service2
48m         Normal    Killing                        pod/micro-service2-6cb8c58f99-7z7l7                   Stopping container micro-service2
